,dummy_sr_number,dummy_sysid,sr_open_date,count
20359,sr20356,sys1508,2018-07-16,1
20360,sr20355,sys1576,2019-04-04,1
20361,sr20354,sys807,2020-02-14,1
20362,sr20353,sys1648,2014-11-11,1
20363,sr20352,sys1799,2021-10-02,1
20364,sr20373,sys731,2017-06-20,1
20365,sr20374,sys1794,2020-12-21,1
20366,sr20375,sys1998,2019-11-25,1
20367,sr20387,sys1266,2020-12-05,1
20368,sr20396,sys1932,2014-02-17,1
20369,sr20395,sys1148,2017-05-22,1
20370,sr20394,sys1547,2019-03-10,1
20371,sr20393,sys1554,2013-06-24,1
20372,sr20392,sys1594,2018-05-31,1
20373,sr20391,sys1982,2020-11-17,1
20374,sr20390,sys650,2019-05-04,1
20375,sr22413,sys2320,2017-07-04,1
20376,sr20389,sys1824,2016-10-11,1
20377,sr20388,sys637,2019-06-27,1
20378,sr20386,sys1129,2020-12-05,1
20379,sr20376,sys902,2018-10-01,1
20380,sr20385,sys2069,2017-01-06,1
20381,sr20384,sys1562,2020-08-17,1
20382,sr20383,sys1524,2016-12-20,1
20383,sr20382,sys680,2020-10-30,1
20384,sr20381,sys1563,2019-10-07,1
20385,sr20380,sys1100,2016-06-28,1
20386,sr22414,sys1266,2017-03-24,1
20387,sr20379,sys1963,2021-12-08,1
20388,sr20378,sys1732,2018-08-02,1
20389,sr20377,sys1092,2019-04-12,1
20390,sr20351,sys1396,2021-01-20,1
20391,sr22417,sys912,2018-03-26,1
20392,sr20398,sys2249,2019-11-25,1
20393,sr20349,sys2015,2018-09-25,1
20394,sr20324,sys1345,2020-05-11,1
20395,sr20323,sys2299,2020-03-26,1
20396,sr20322,sys1999,2018-08-15,1
20397,sr20321,sys1727,2018-05-04,1
20398,sr20320,sys1690,2020-01-28,1
20399,sr22420,sys1534,2020-01-14,1
20400,sr20319,sys1858,2020-10-16,1
20401,sr20318,sys1652,2020-02-24,1
20402,sr20317,sys735,2021-01-21,1
20403,sr20316,sys2156,2021-10-06,1
20404,sr20315,sys1734,2021-01-21,1
20405,sr20314,sys2291,2019-09-10,1
20406,sr20313,sys819,2018-03-12,1
20407,sr20312,sys650,2020-08-01,1
20408,sr20311,sys934,2021-09-06,1
20409,sr20310,sys1136,2016-05-17,1
20410,sr22421,sys462,2018-10-12,1
20411,sr20309,sys1556,2017-06-16,1
20412,sr20308,sys1982,2021-01-22,1
20413,sr20307,sys920,2018-06-25,1
20414,sr20306,sys1300,2019-01-13,1
20415,sr20305,sys861,2019-07-01,1
20416,sr20304,sys1685,2017-01-23,1
20417,sr20325,sys932,2020-05-20,1
20418,sr20326,sys2320,2019-10-20,1
20419,sr20327,sys1695,2020-07-30,1
20420,sr20339,sys1351,2020-12-03,1
20421,sr20348,sys972,2017-05-05,1
20422,sr20347,sys2013,2017-03-20,1
20423,sr20346,sys1002,2018-09-08,1
20424,sr20345,sys1948,2017-08-24,1
20425,sr20344,sys2279,2017-09-01,1
20426,sr20343,sys731,2018-12-18,1
20427,sr20342,sys1384,2021-08-16,1
20428,sr20341,sys827,2020-02-12,1
20429,sr20340,sys1972,2018-09-28,1
20430,sr22418,sys1575,2020-10-20,1
20431,sr20338,sys1998,2017-03-15,1
20432,sr20328,sys932,2020-05-27,1
20433,sr20337,sys1690,2020-09-04,1
20434,sr20336,sys875,2018-03-30,1
20435,sr20335,sys695,2021-09-04,1
20436,sr20334,sys1890,2016-08-31,1
20437,sr20333,sys2283,2017-10-18,1
20438,sr20332,sys2053,2021-08-19,1
20439,sr20331,sys1731,2021-02-02,1
20440,sr20330,sys1388,2016-12-16,1
20441,sr22419,sys1676,2016-07-21,1
20442,sr20329,sys1731,2020-03-20,1
20443,sr20397,sys1606,2017-03-02,1
20444,sr20399,sys2230,2016-04-29,1
20445,sr20492,sys1498,2017-09-25,1
20446,sr20446,sys935,2018-03-28,1
20447,sr20468,sys1566,2019-01-30,1
20448,sr20467,sys1547,2020-05-28,1
20449,sr20466,sys1554,2016-05-13,1
20450,sr20465,sys1807,2020-09-30,1
20451,sr20464,sys2087,2017-10-01,1
20452,sr20463,sys1625,2019-12-16,1
20453,sr20462,sys1858,2021-03-07,1
20454,sr20461,sys1572,2018-05-28,1
20455,sr20460,sys1071,2017-07-13,1
20456,sr22405,sys1285,2013-10-10,1
20457,sr20459,sys1554,2016-06-29,1
20458,sr20458,sys1333,2016-06-20,1
20459,sr20457,sys1494,2020-07-17,1
20460,sr20456,sys461,2020-07-07,1
20461,sr20455,sys1701,2020-02-03,1
20462,sr20454,sys1312,2020-12-05,1
20463,sr20453,sys1444,2021-06-05,1
20464,sr20452,sys2458,2018-07-23,1
20465,sr20451,sys1812,2020-01-22,1
20466,sr20450,sys912,2020-05-14,1
20467,sr22406,sys2101,2018-02-23,1
20468,sr20449,sys1842,2017-11-09,1
20469,sr20448,sys1591,2017-04-05,1
20470,sr20469,sys1896,2019-09-09,1
20471,sr22404,sys1690,2020-10-18,1
20472,sr20470,sys1817,2018-05-01,1
20473,sr20482,sys1896,2019-02-05,1
20474,sr20491,sys1848,2021-08-26,1
20475,sr20490,sys909,2020-09-15,1
20476,sr22402,sys461,2018-02-15,1
20477,sr20489,sys1858,2018-04-07,1
20478,sr20488,sys2492,2020-10-17,1
20479,sr20487,sys1981,2017-11-28,1
20480,sr20486,sys1572,2017-08-22,1
20481,sr20485,sys1760,2017-04-01,1
20482,sr20484,sys1924,2021-12-01,1
20483,sr20483,sys695,2017-01-27,1
20484,sr20481,sys1747,2019-09-10,1
20485,sr20471,sys453,2018-11-07,1
20486,sr20480,sys2118,2021-06-07,1
20487,sr22403,sys1699,2021-03-19,1
20488,sr20479,sys1121,2014-01-30,1
20489,sr20478,sys2271,2021-08-25,1
20490,sr20477,sys2012,2020-03-02,1
20491,sr20476,sys735,2018-10-25,1
20492,sr20475,sys1564,2021-05-08,1
20493,sr20474,sys2153,2020-11-03,1
20494,sr20473,sys1345,2016-07-14,1
20495,sr20472,sys1767,2021-03-17,1
20496,sr20447,sys1589,2020-04-03,1
20497,sr20445,sys655,2017-06-29,1
20498,sr22412,sys742,2018-11-16,1
20499,sr20444,sys637,2019-04-15,1
20500,sr22409,sys1639,2017-11-22,1
20501,sr20419,sys1863,2018-09-14,1
20502,sr20418,sys1764,2020-12-10,1
20503,sr20417,sys1830,2018-04-23,1
20504,sr20416,sys1341,2018-03-14,1
20505,sr20415,sys710,2019-05-08,1
20506,sr20414,sys1116,2017-04-18,1
20507,sr20413,sys2053,2019-08-20,1
20508,sr20412,sys1516,2020-07-17,1
20509,sr20411,sys1300,2020-08-19,1
20510,sr20410,sys1092,2021-05-19,1
20511,sr22410,sys2086,2018-04-16,1
20512,sr20409,sys968,2017-05-15,1
20513,sr20408,sys1727,2018-08-21,1
20514,sr20407,sys1513,2018-12-04,1
20515,sr20406,sys1100,2020-09-11,1
20516,sr20405,sys2395,2017-11-29,1
20517,sr20404,sys1686,2019-07-31,1
20518,sr20403,sys1849,2018-11-26,1
20519,sr20402,sys1733,2017-10-19,1
20520,sr20401,sys2301,2018-07-18,1
20521,sr20400,sys1953,2021-04-26,1
20522,sr22411,sys1459,2017-08-29,1
20523,sr20420,sys1114,2018-07-09,1
20524,sr20421,sys986,2019-05-22,1
20525,sr20422,sys1776,2021-01-15,1
20526,sr20434,sys2403,2017-02-08,1
20527,sr20443,sys921,2018-11-06,1
20528,sr20442,sys1679,2020-04-16,1
20529,sr20441,sys1998,2018-11-13,1
20530,sr20440,sys1800,2020-08-11,1
20531,sr22407,sys2054,2019-11-22,1
20532,sr20439,sys969,2021-05-03,1
20533,sr20438,sys1900,2020-03-30,1
20534,sr20437,sys923,2020-02-19,1
20535,sr20436,sys1666,2018-01-19,1
20536,sr20435,sys2018,2020-08-11,1
20537,sr20433,sys1659,2018-01-15,1
20538,sr20423,sys732,2018-08-24,1
20539,sr20432,sys1694,2020-02-17,1
20540,sr20431,sys2071,2017-04-08,1
20541,sr20430,sys1788,2017-05-06,1
20542,sr22408,sys2080,2020-07-14,1
20543,sr20429,sys921,2020-09-29,1
20544,sr20428,sys783,2019-07-23,1
20545,sr20427,sys2011,2017-11-23,1
20546,sr20426,sys884,2021-07-07,1
20547,sr20425,sys1597,2018-04-05,1
20548,sr20424,sys1666,2020-09-03,1
20549,sr19922,sys735,2021-02-22,1
20550,sr19920,sys757,2020-11-19,1
20551,sr19158,sys1462,2021-01-22,1
20552,sr19397,sys927,2019-06-20,1
20553,sr19418,sys1023,2020-12-16,1
20554,sr19417,sys2209,2017-04-18,1
20555,sr19416,sys1566,2017-01-30,1
20556,sr19415,sys2339,2018-09-24,1
20557,sr19414,sys1430,2019-01-03,1
20558,sr19413,sys968,2014-11-28,1
20559,sr19412,sys924,2017-03-04,1
20560,sr19411,sys1834,2019-10-10,1
20561,sr19410,sys1678,2018-06-09,1
20562,sr22522,sys1834,2020-02-03,1
20563,sr19409,sys1484,2017-11-08,1
20564,sr19408,sys981,2020-11-04,1
20565,sr19407,sys661,2019-09-01,1
20566,sr19406,sys2260,2021-03-31,1
20567,sr19405,sys1807,2018-08-21,1
20568,sr19404,sys1889,2018-03-21,1
20569,sr19403,sys1917,2018-07-26,1
20570,sr19402,sys1778,2019-09-02,1
20571,sr19401,sys807,2017-01-18,1
20572,sr19400,sys2066,2020-11-09,1
20573,sr22523,sys750,2018-11-13,1
20574,sr22524,sys1312,2019-11-02,1
20575,sr19399,sys1348,2019-10-10,1
20576,sr19419,sys1690,2018-01-15,1
20577,sr22521,sys1999,2020-08-31,1
20578,sr19420,sys1437,2020-09-06,1
20579,sr19432,sys2307,2019-02-08,1
20580,sr19441,sys1393,2021-04-03,1
20581,sr19440,sys1858,2020-05-29,1
20582,sr22519,sys1667,2021-12-04,1
20583,sr19439,sys719,2020-12-16,1
20584,sr19438,sys1333,2013-09-26,1
20585,sr19437,sys1938,2021-05-20,1
20586,sr19436,sys1735,2017-07-11,1
20587,sr19435,sys1980,2020-04-23,1
20588,sr19434,sys1644,2018-09-19,1
20589,sr19433,sys1473,2020-02-25,1
20590,sr19431,sys2427,2018-12-19,1
20591,sr19421,sys972,2019-07-29,1
20592,sr19430,sys1446,2017-06-27,1
20593,sr22520,sys2358,2019-07-02,1
20594,sr19429,sys2481,2017-09-21,1
20595,sr19428,sys810,2021-01-20,1
20596,sr19427,sys2092,2019-07-09,1
20597,sr19426,sys735,2016-11-08,1
20598,sr19425,sys1087,2018-12-20,1
20599,sr19424,sys884,2021-06-07,1
20600,sr19423,sys832,2020-06-18,1
20601,sr19422,sys1462,2015-04-16,1
20602,sr19398,sys1640,2021-07-06,1
20603,sr19396,sys1514,2019-05-09,1
20604,sr19443,sys2015,2017-10-08,1
20605,sr19395,sys972,2018-08-30,1
20606,sr19370,sys2040,2020-12-03,1
20607,sr22527,sys1508,2017-06-04,1
20608,sr19369,sys1437,2021-09-07,1
20609,sr19368,sys671,2021-07-07,1
20610,sr19367,sys1957,2018-08-06,1
20611,sr19366,sys1388,2017-09-27,1
20612,sr19365,sys721,2017-07-04,1
20613,sr19364,sys719,2019-09-05,1
20614,sr19363,sys1300,2019-06-13,1
20615,sr19362,sys2227,2021-08-29,1
20616,sr19361,sys972,2019-03-01,1
20617,sr19360,sys1456,2021-03-08,1
20618,sr22528,sys695,2021-05-26,1
20619,sr19359,sys2136,2020-06-16,1
20620,sr19358,sys1201,2018-01-12,1
20621,sr19357,sys1600,2020-08-28,1
20622,sr19356,sys1418,2020-07-05,1
20623,sr19355,sys695,2021-04-03,1
20624,sr19354,sys1858,2021-05-08,1
20625,sr19353,sys1674,2020-02-26,1
20626,sr19352,sys2149,2019-09-15,1
20627,sr19351,sys797,2020-10-27,1
20628,sr19350,sys1949,2020-10-16,1
20629,sr19371,sys819,2017-11-27,1
20630,sr19372,sys2477,2017-03-29,1
20631,sr19373,sys2438,2020-09-22,1
20632,sr19385,sys1972,2021-05-18,1
20633,sr19394,sys1711,2017-09-21,1
20634,sr19393,sys884,2021-03-05,1
20635,sr19392,sys1122,2015-04-12,1
20636,sr19391,sys2294,2019-08-28,1
20637,sr19390,sys1609,2021-01-06,1
20638,sr22525,sys1138,2017-09-02,1
20639,sr19389,sys2263,2019-09-09,1
20640,sr19388,sys695,2019-04-16,1
20641,sr19387,sys2034,2020-05-14,1
20642,sr19386,sys1311,2017-02-05,1
20643,sr19384,sys797,2018-04-05,1
20644,sr19374,sys2086,2019-08-07,1
20645,sr19383,sys875,2017-06-06,1
20646,sr19382,sys1075,2019-04-16,1
20647,sr19381,sys1730,2018-09-08,1
20648,sr19380,sys1851,2018-06-21,1
20649,sr22526,sys1129,2020-03-20,1
20650,sr19379,sys1936,2018-12-11,1
20651,sr19378,sys1462,2017-12-20,1
20652,sr19377,sys850,2019-05-16,1
20653,sr19376,sys1612,2017-03-23,1
20654,sr19375,sys1760,2017-11-27,1
20655,sr19442,sys2133,2018-09-27,1
20656,sr19444,sys1779,2017-01-20,1
20657,sr19349,sys750,2019-08-27,1
20658,sr19492,sys1368,2018-06-03,1
20659,sr19513,sys1690,2019-05-08,1
20660,sr19512,sys1575,2019-04-07,1
20661,sr19511,sys2168,2018-11-16,1
20662,sr19510,sys1050,2017-11-10,1
20663,sr22511,sys1463,2018-12-01,1
20664,sr19509,sys2110,2018-05-23,1
20665,sr19508,sys923,2016-07-28,1
20666,sr19507,sys2022,2021-01-21,1
20667,sr19506,sys935,2017-02-22,1
20668,sr19505,sys1645,2018-01-06,1
20669,sr19504,sys1116,2021-05-18,1
20670,sr19503,sys1598,2021-11-01,1
20671,sr19502,sys655,2019-11-03,1
20672,sr19501,sys1597,2018-05-31,1
20673,sr19500,sys1929,2019-09-23,1
20674,sr22512,sys1651,2021-08-18,1
20675,sr22513,sys1486,2018-08-23,1
20676,sr19499,sys1505,2017-12-13,1
20677,sr19498,sys875,2019-10-28,1
20678,sr19497,sys2030,2017-01-27,1
20679,sr19496,sys680,2019-08-24,1
20680,sr19495,sys1562,2020-05-27,1
20681,sr19494,sys968,2014-12-30,1
20682,sr19514,sys1299,2019-05-14,1
20683,sr19515,sys2230,2013-04-07,1
20684,sr19516,sys1611,2017-04-26,1
20685,sr19528,sys2057,2019-03-12,1
20686,sr19537,sys2066,2021-08-19,1
20687,sr19536,sys1849,2021-09-03,1
20688,sr19535,sys1456,2021-06-17,1
20689,sr19534,sys1548,2019-11-02,1
20690,sr19533,sys1946,2016-04-19,1
20691,sr19532,sys2231,2017-06-15,1
20692,sr19531,sys1563,2019-02-09,1
20693,sr19530,sys2362,2019-06-13,1
20694,sr22509,sys1721,2019-03-28,1
20695,sr19529,sys2010,2017-06-09,1
20696,sr19527,sys1696,2017-12-13,1
20697,sr19517,sys1514,2018-09-13,1
20698,sr19526,sys1721,2020-02-04,1
20699,sr19525,sys2351,2021-08-16,1
20700,sr19524,sys1806,2018-01-06,1
20701,sr19523,sys2331,2019-11-21,1
20702,sr19522,sys884,2021-02-26,1
20703,sr19521,sys1682,2021-04-13,1
20704,sr19520,sys1442,2020-07-16,1
20705,sr22510,sys968,2014-09-17,1
20706,sr19519,sys1510,2019-11-15,1
20707,sr19518,sys719,2017-10-16,1
20708,sr19493,sys1720,2020-05-08,1
20709,sr19491,sys1451,2018-11-20,1
20710,sr19445,sys969,2021-03-06,1
20711,sr19490,sys1881,2021-04-13,1
20712,sr19466,sys1285,2020-02-14,1
20713,sr19465,sys1508,2018-09-17,1
20714,sr19464,sys1794,2018-09-19,1
20715,sr19463,sys1610,2017-10-06,1
20716,sr19462,sys1484,2017-08-09,1
20717,sr19461,sys1539,2020-06-26,1
20718,sr19460,sys742,2017-11-02,1
20719,sr22517,sys2103,2021-04-08,1
20720,sr19459,sys2131,2019-12-03,1
20721,sr19458,sys2069,2018-08-23,1
20722,sr19457,sys1682,2019-05-22,1
20723,sr19456,sys2320,2016-12-21,1
20724,sr19455,sys1488,2020-10-30,1
20725,sr19454,sys969,2018-04-19,1
20726,sr19453,sys706,2017-09-26,1
20727,sr19452,sys1880,2018-02-02,1
20728,sr19451,sys810,2017-03-14,1
20729,sr19450,sys1312,2018-11-12,1
20730,sr22518,sys1946,2015-03-13,1
20731,sr19449,sys1823,2017-03-20,1
20732,sr19448,sys1092,2018-10-04,1
20733,sr19447,sys1597,2018-05-29,1
20734,sr19446,sys2325,2017-05-10,1
20735,sr19467,sys637,2019-11-29,1
20736,sr19468,sys2171,2018-10-04,1
20737,sr19469,sys1763,2019-11-21,1
20738,sr19480,sys934,2021-09-07,1
20739,sr22514,sys1570,2021-12-08,1
20740,sr19489,sys1743,2019-07-05,1
20741,sr19488,sys1516,2018-08-22,1
20742,sr19487,sys2391,2017-02-10,1
20743,sr19486,sys453,2018-10-19,1
20744,sr19485,sys1857,2018-11-21,1
20745,sr19484,sys1885,2017-04-05,1
20746,sr19483,sys721,2020-04-09,1
20747,sr19482,sys1598,2018-06-20,1
20748,sr19481,sys1571,2018-05-15,1
20749,sr22515,sys1637,2020-05-09,1
20750,sr22516,sys2112,2020-01-15,1
20751,sr19479,sys2011,2017-06-10,1
20752,sr19478,sys635,2018-08-13,1
20753,sr19477,sys1494,2021-04-23,1
20754,sr19476,sys1024,2018-07-31,1
20755,sr19475,sys1981,2017-11-14,1
20756,sr19474,sys827,2016-02-05,1
20757,sr19473,sys680,2017-01-08,1
20758,sr19472,sys1771,2019-03-05,1
20759,sr19471,sys1243,2015-10-06,1
20760,sr19470,sys968,2014-03-09,1
20761,sr22529,sys1822,2018-01-19,1
20762,sr19348,sys2053,2017-11-22,1
20763,sr19539,sys643,2020-07-07,1
20764,sr19205,sys1473,2020-11-20,1
20765,sr19227,sys2053,2019-09-13,1
20766,sr19226,sys2058,2018-11-26,1
20767,sr19225,sys1516,2019-08-31,1
20768,sr19224,sys1693,2019-03-27,1
20769,sr19223,sys1125,2011-12-16,1
20770,sr19222,sys870,2018-07-16,1
20771,sr19221,sys1558,2018-06-03,1
20772,sr19220,sys1879,2016-03-12,1
20773,sr22543,sys1476,2020-02-20,1
20774,sr19219,sys2321,2018-01-31,1
20775,sr19218,sys1698,2018-05-03,1
20776,sr19217,sys2263,2017-09-13,1
20777,sr19216,sys1481,2020-06-08,1
20778,sr19215,sys2429,2016-12-22,1
20779,sr19214,sys2487,2017-05-30,1
20780,sr19213,sys1805,2018-04-01,1
20781,sr19212,sys1980,2015-03-03,1
20782,sr19211,sys1024,2021-05-17,1
20783,sr19210,sys1679,2018-03-04,1
20784,sr22544,sys1841,2020-12-06,1
20785,sr19209,sys969,2018-09-04,1
20786,sr19208,sys832,2019-01-10,1
20787,sr19207,sys1566,2017-10-31,1
20788,sr19228,sys637,2017-12-30,1
20789,sr19229,sys810,2020-07-04,1
20790,sr22542,sys1469,2017-03-28,1
20791,sr19241,sys2087,2017-09-11,1
20792,sr19250,sys2034,2016-10-28,1
20793,sr22540,sys1831,2021-03-08,1
20794,sr19249,sys2163,2020-06-01,1
20795,sr19248,sys1503,2020-10-16,1
20796,sr19247,sys1743,2021-02-24,1
20797,sr19246,sys1597,2019-09-30,1
20798,sr19245,sys2292,2020-09-11,1
20799,sr19244,sys1519,2019-11-04,1
20800,sr19243,sys2454,2018-02-07,1
20801,sr19242,sys1458,2021-03-17,1
20802,sr19240,sys663,2016-11-29,1
20803,sr19230,sys2350,2018-11-14,1
20804,sr22541,sys1673,2021-03-29,1
20805,sr19239,sys1285,2015-05-02,1
20806,sr19238,sys618,2021-05-22,1
20807,sr19237,sys972,2021-01-15,1
20808,sr19236,sys1868,2017-08-22,1
20809,sr19235,sys1305,2020-06-02,1
20810,sr19234,sys2148,2020-01-10,1
20811,sr19233,sys1524,2019-11-18,1
20812,sr19232,sys2270,2018-02-20,1
20813,sr19231,sys2061,2018-04-19,1
20814,sr19206,sys1842,2020-01-24,1
20815,sr19204,sys1927,2017-04-01,1
20816,sr19252,sys1504,2016-03-18,1
20817,sr19203,sys2077,2019-08-04,1
20818,sr22548,sys870,2018-05-16,1
20819,sr19179,sys1519,2019-02-05,1
20820,sr19178,sys2183,2018-07-23,1
20821,sr19177,sys1300,2021-05-20,1
20822,sr19176,sys1842,2020-04-02,1
20823,sr19175,sys1585,2021-12-07,1
20824,sr19174,sys1931,2020-02-25,1
20825,sr19173,sys2390,2017-01-17,1
20826,sr19172,sys1862,2020-01-14,1
20827,sr19171,sys2077,2018-10-18,1
20828,sr19170,sys2065,2021-09-03,1
20829,sr22549,sys1720,2018-12-06,1
20830,sr19169,sys1975,2019-06-18,1
20831,sr19168,sys1629,2019-06-27,1
20832,sr19167,sys1588,2021-04-01,1
20833,sr19166,sys1446,2021-06-21,1
20834,sr19165,sys1768,2019-05-24,1
20835,sr19164,sys2472,2018-04-04,1
20836,sr19163,sys1951,2019-09-01,1
20837,sr19162,sys1888,2021-09-20,1
20838,sr19161,sys2023,2017-07-18,1
20839,sr19160,sys1549,2020-05-10,1
20840,sr22550,sys2047,2019-06-08,1
20841,sr19180,sys2270,2017-11-05,1
20842,sr19181,sys932,2020-08-28,1
20843,sr19182,sys2350,2020-05-13,1
20844,sr19194,sys792,2017-01-24,1
20845,sr19202,sys1564,2019-11-25,1
20846,sr19201,sys1852,2016-07-28,1
20847,sr19200,sys1566,2017-05-29,1
20848,sr22545,sys2022,2018-02-26,1
20849,sr22546,sys1345,2017-09-18,1
20850,sr19199,sys1963,2021-04-29,1
20851,sr19198,sys1201,2018-04-10,1
20852,sr19197,sys2324,2017-09-25,1
20853,sr19196,sys2209,2017-02-23,1
20854,sr19195,sys1819,2018-03-19,1
20855,sr19193,sys1300,2018-01-06,1
20856,sr19183,sys1711,2017-09-21,1
20857,sr19192,sys1757,2021-09-09,1
20858,sr19191,sys1462,2014-08-29,1
20859,sr19190,sys1617,2018-06-06,1
20860,sr22547,sys1831,2015-08-25,1
20861,sr19189,sys870,2020-10-06,1
20862,sr19188,sys1850,2020-06-10,1
20863,sr19187,sys1689,2021-05-02,1
20864,sr19186,sys1886,2018-05-07,1
20865,sr19185,sys1561,2017-02-27,1
20866,sr19184,sys1116,2016-12-20,1
20867,sr19251,sys1300,2021-07-14,1
20868,sr19253,sys1348,2017-05-16,1
20869,sr19347,sys2388,2017-06-22,1
20870,sr19300,sys1699,2017-08-15,1
20871,sr19322,sys661,2018-09-08,1
20872,sr19321,sys1879,2017-01-08,1
20873,sr19320,sys1946,2015-08-01,1
20874,sr22532,sys706,2014-12-23,1
20875,sr19319,sys1023,2017-02-11,1
20876,sr19318,sys860,2021-07-15,1
20877,sr19317,sys2176,2021-05-08,1
20878,sr19316,sys896,2016-09-15,1
20879,sr19315,sys2121,2019-10-24,1
20880,sr19314,sys2117,2017-06-02,1
20881,sr19313,sys1724,2018-12-28,1
20882,sr19312,sys1530,2017-08-12,1
20883,sr19311,sys2086,2020-07-05,1
20884,sr19310,sys591,2018-12-04,1
20885,sr22533,sys1396,2020-05-28,1
20886,sr19309,sys1802,2021-08-19,1
20887,sr19308,sys2324,2020-01-22,1
20888,sr19307,sys1980,2014-08-29,1
20889,sr19306,sys1462,2019-12-23,1
20890,sr19305,sys2341,2018-09-21,1
20891,sr19304,sys1023,2017-05-04,1
20892,sr19303,sys1629,2019-02-08,1
20893,sr19302,sys771,2019-05-09,1
20894,sr19323,sys1650,2021-02-19,1
20895,sr19324,sys1965,2021-09-25,1
20896,sr19325,sys2244,2017-01-02,1
20897,sr19337,sys1625,2020-01-21,1
20898,sr19346,sys1299,2020-06-02,1
20899,sr19345,sys1171,2020-11-16,1
20900,sr19344,sys1888,2021-04-08,1
20901,sr19343,sys1528,2018-07-03,1
20902,sr19342,sys1984,2019-11-26,1
20903,sr19341,sys1864,2020-04-17,1
20904,sr19340,sys2058,2019-05-16,1
20905,sr22530,sys2157,2020-02-03,1
20906,sr19339,sys1858,2021-04-02,1
20907,sr19338,sys888,2020-07-07,1
20908,sr19336,sys1946,2015-10-23,1
20909,sr19326,sys1690,2020-02-23,1
20910,sr19335,sys1711,2016-10-08,1
20911,sr19334,sys2128,2021-11-01,1
20912,sr19333,sys1522,2017-08-06,1
20913,sr19332,sys2087,2021-03-05,1
20914,sr19331,sys1243,2021-06-04,1
20915,sr19330,sys875,2020-10-04,1
20916,sr22531,sys1299,2019-04-05,1
20917,sr19329,sys735,2021-06-16,1
20918,sr19328,sys1931,2020-09-21,1
20919,sr19327,sys1487,2019-05-02,1
20920,sr19301,sys1520,2018-10-04,1
20921,sr22534,sys1984,2018-12-04,1
20922,sr19254,sys884,2018-09-13,1
20923,sr22535,sys1850,2021-09-22,1
20924,sr19275,sys1908,2021-07-05,1
20925,sr19274,sys1565,2017-10-20,1
20926,sr19273,sys1018,2019-03-04,1
20927,sr19272,sys2047,2020-10-06,1
20928,sr19271,sys1858,2018-03-08,1
20929,sr19270,sys2010,2016-12-29,1
20930,sr22538,sys1566,2017-03-27,1
20931,sr19269,sys1984,2017-10-03,1
20932,sr19268,sys1941,2017-06-30,1
20933,sr19267,sys1868,2021-04-28,1
20934,sr19266,sys2724,2018-11-04,1
20935,sr19265,sys1732,2017-04-04,1
20936,sr19264,sys461,2018-09-10,1
20937,sr19263,sys1974,2021-02-26,1
20938,sr19262,sys1693,2019-12-20,1
20939,sr19261,sys1843,2020-04-30,1
20940,sr19260,sys1380,2017-05-05,1
20941,sr22539,sys2207,2021-06-16,1
20942,sr19259,sys1532,2019-11-20,1
20943,sr19258,sys1944,2019-07-29,1
20944,sr19257,sys1305,2020-10-29,1
20945,sr19256,sys1319,2020-12-08,1
20946,sr19255,sys1993,2018-09-25,1
20947,sr19276,sys716,2016-07-19,1
20948,sr19277,sys1766,2020-06-19,1
20949,sr19278,sys1092,2018-06-18,1
20950,sr22536,sys1623,2019-03-05,1
20951,sr19299,sys1908,2019-01-14,1
20952,sr19298,sys977,2018-10-30,1
20953,sr19297,sys2017,2019-04-11,1
20954,sr19296,sys861,2018-07-16,1
20955,sr19295,sys2299,2017-06-09,1
20956,sr19294,sys1442,2020-02-26,1
20957,sr19293,sys2557,2018-11-27,1
20958,sr19292,sys1562,2018-06-28,1
20959,sr19291,sys731,2019-05-02,1
20960,sr19290,sys1071,2020-11-19,1
20961,sr19289,sys1894,2017-04-04,1
20962,sr19279,sys1114,2020-06-07,1
20963,sr19288,sys1589,2014-03-04,1
20964,sr19287,sys2144,2020-11-09,1
20965,sr19286,sys1535,2021-03-23,1
20966,sr19285,sys818,2020-05-14,1
20967,sr19284,sys864,2017-02-28,1
20968,sr19283,sys2087,2018-02-07,1
20969,sr19282,sys1807,2017-01-20,1
20970,sr19281,sys1462,2020-04-20,1
20971,sr19280,sys1300,2019-05-14,1
20972,sr22537,sys1769,2019-02-09,1
20973,sr19538,sys2071,2018-08-28,1
20974,sr22508,sys972,2019-03-06,1
20975,sr22466,sys977,2018-10-15,1
20976,sr19779,sys1393,2020-02-17,1
20977,sr22479,sys2093,2019-01-14,1
20978,sr22480,sys1929,2016-11-30,1
20979,sr19799,sys1447,2017-03-20,1
20980,sr19798,sys1334,2017-08-06,1
20981,sr19797,sys1573,2016-12-12,1
20982,sr19796,sys1319,2020-05-06,1
20983,sr19795,sys1999,2017-03-23,1
20984,sr19794,sys1546,2019-04-12,1
20985,sr19793,sys1946,2016-03-30,1
20986,sr19792,sys2344,2019-09-23,1
20987,sr19791,sys1564,2019-04-22,1
20988,sr19790,sys1794,2021-03-30,1
20989,sr22481,sys1687,2017-10-23,1
20990,sr19789,sys807,2016-11-08,1
20991,sr19788,sys721,2021-02-23,1
20992,sr19787,sys1723,2018-03-14,1
20993,sr19786,sys1641,2020-09-06,1
20994,sr19785,sys1754,2020-12-21,1
20995,sr19784,sys710,2021-01-04,1
20996,sr19783,sys1990,2019-11-22,1
20997,sr19782,sys1967,2018-11-12,1
20998,sr19781,sys1532,2020-07-02,1
20999,sr19780,sys1999,2021-07-09,1
